G2R0Y-5156-MONOMER	G2R0Y-5156		RNA polymerase sigma factor RpoD	
G2R0Y-3531-MONOMER	G2R0Y-3531		Paraquat-inducible protein A	
G2R0Y-3532-MONOMER	G2R0Y-3532		Paraquat-inducible protein A	
G2R0Y-3533-MONOMER	G2R0Y-3533		Paraquat-inducible protein B	
G2R0Y-3534-MONOMER	G2R0Y-3534		Paraquat-inducible protein B	
G2R0Y-3535-MONOMER	G2R0Y-3535		hypothetical protein	
G2R0Y-3536-MONOMER	G2R0Y-3536		hypothetical protein	
G2R0Y-3537-MONOMER	G2R0Y-3537			
G2R0Y-3538-MONOMER	G2R0Y-3538			
G2R0Y-3539-MONOMER	G2R0Y-3539		ATP-dependent RNA helicase RhlE	
G2R0Y-3540-MONOMER	G2R0Y-3540		ATP-dependent RNA helicase RhlE	
G2R0Y-3541-MONOMER	G2R0Y-3541		hypothetical protein	
G2R0Y-3542-MONOMER	G2R0Y-3542		hypothetical protein	
G2R0Y-3543-MONOMER	G2R0Y-3543		Uncharacterized MFS-type transporter	
G2R0Y-3544-MONOMER	G2R0Y-3544		Uncharacterized MFS-type transporter	
G2R0Y-3545-MONOMER	G2R0Y-3545		L-asparaginase I, cytoplasmic	
G2R0Y-3546-MONOMER	G2R0Y-3546		L-asparaginase I, cytoplasmic	
G2R0Y-3547-MONOMER	G2R0Y-3547		hypothetical protein	
G2R0Y-3548-MONOMER	G2R0Y-3548		hypothetical protein	
G2R0Y-3549-MONOMER	G2R0Y-3549		cyclase/dehydrase	
G2R0Y-3550-MONOMER	G2R0Y-3550		cyclase/dehydrase	
G2R0Y-3551-MONOMER	G2R0Y-3551		7-cyano-7-deazaguanine synthase	
G2R0Y-3552-MONOMER	G2R0Y-3552		7-cyano-7-deazaguanine synthase	
G2R0Y-3553-MONOMER	G2R0Y-3553		7-carboxy-7-deazaguanine synthase	
G2R0Y-3554-MONOMER	G2R0Y-3554		7-carboxy-7-deazaguanine synthase	
G2R0Y-3555-MONOMER	G2R0Y-3555		6-carboxy-5,6,7,8-tetrahydropterin synthase	
G2R0Y-3556-MONOMER	G2R0Y-3556		6-carboxy-5,6,7,8-tetrahydropterin synthase	
G2R0Y-3557-MONOMER	G2R0Y-3557		UPF0153 protein YeiW	
G2R0Y-3558-MONOMER	G2R0Y-3558		UPF0153 protein YeiW	
G2R0Y-3559-MONOMER	G2R0Y-3559		ATPase-like protein	
G2R0Y-3560-MONOMER	G2R0Y-3560		ATPase-like protein	
G2R0Y-3561-MONOMER	G2R0Y-3561		tRNA-(ms[2]io[6]A)-hydroxylase	
G2R0Y-3562-MONOMER	G2R0Y-3562		tRNA-(ms[2]io[6]A)-hydroxylase	
G2R0Y-3563-MONOMER	G2R0Y-3563		Aconitate hydratase 2; 2-methylisocitrate dehydratase	
G2R0Y-3564-MONOMER	G2R0Y-3564		Aconitate hydratase 2; 2-methylisocitrate dehydratase	
G2R0Y-3565-MONOMER	G2R0Y-3565		Ribonuclease E inhibitor RraA	
G2R0Y-3566-MONOMER	G2R0Y-3566		Ribonuclease E inhibitor RraA	
G2R0Y-3567-MONOMER	G2R0Y-3567		Glycerophosphoryl diester phosphodiesterase	
G2R0Y-3568-MONOMER	G2R0Y-3568		Glycerophosphoryl diester phosphodiesterase	
G2R0Y-3569-MONOMER	G2R0Y-3569		Gamma-glutamyltranspeptidase; Glutathione hydrolase	
G2R0Y-3570-MONOMER	G2R0Y-3570		Gamma-glutamyltranspeptidase; Glutathione hydrolase	
G2R0Y-3571-MONOMER	G2R0Y-3571		Phosphoenolpyruvate synthase	
G2R0Y-3572-MONOMER	G2R0Y-3572		Phosphoenolpyruvate synthase	
G2R0Y-3573-MONOMER	G2R0Y-3573		Phosphoenolpyruvate synthase regulatory protein	
G2R0Y-3574-MONOMER	G2R0Y-3574		Phosphoenolpyruvate synthase regulatory protein	
G2R0Y-3575-MONOMER	G2R0Y-3575		Hypoxanthine-guanine phosphoribosyltransferase	
G2R0Y-3576-MONOMER	G2R0Y-3576		Hypoxanthine-guanine phosphoribosyltransferase	
G2R0Y-3577-MONOMER	G2R0Y-3577		beta-N-acetylglucosaminidase	
G2R0Y-3578-MONOMER	G2R0Y-3578		beta-N-acetylglucosaminidase	
G2R0Y-3579-MONOMER	G2R0Y-3579		L,D-transpeptidase	
G2R0Y-3580-MONOMER	G2R0Y-3580		L,D-transpeptidase	
G2R0Y-3581-MONOMER	G2R0Y-3581		Predicted transcriptional regulator for fatty acid degradation FadQ, TetR family	
G2R0Y-3582-MONOMER	G2R0Y-3582		Predicted transcriptional regulator for fatty acid degradation FadQ, TetR family	
G2R0Y-3583-MONOMER	G2R0Y-3583		SOS-response repressor and protease LexA	
G2R0Y-3584-MONOMER	G2R0Y-3584		SOS-response repressor and protease LexA	
G2R0Y-3585-MONOMER	G2R0Y-3585		Formyltetrahydrofolate deformylase	
G2R0Y-3586-MONOMER	G2R0Y-3586		Formyltetrahydrofolate deformylase	
G2R0Y-3587-MONOMER	G2R0Y-3587		Ribonuclease J (endonuclease and 5' exonuclease)	
G2R0Y-3588-MONOMER	G2R0Y-3588		Ribonuclease J (endonuclease and 5' exonuclease)	
G2R0Y-3589-MONOMER	G2R0Y-3589		Molybdopterin synthase catalytic subunit MoaE	
G2R0Y-3590-MONOMER	G2R0Y-3590		Molybdopterin synthase catalytic subunit MoaE	
G2R0Y-3591-MONOMER	G2R0Y-3591		Cyclic pyranopterin monophosphate synthase	
G2R0Y-3592-MONOMER	G2R0Y-3592		Cyclic pyranopterin monophosphate synthase	
G2R0Y-3593-MONOMER	G2R0Y-3593		Molybdopterin-guanine dinucleotide biosynthesis protein MobB	
G2R0Y-3594-MONOMER	G2R0Y-3594		Molybdopterin-guanine dinucleotide biosynthesis protein MobB	
G2R0Y-3595-MONOMER	G2R0Y-3595		Uracil permease; Uracil:proton symporter UraA	
G2R0Y-3596-MONOMER	G2R0Y-3596		Uracil permease; Uracil:proton symporter UraA	
G2R0Y-3597-MONOMER	G2R0Y-3597		Uracil phosphoribosyltransferase	
G2R0Y-3598-MONOMER	G2R0Y-3598		Uracil phosphoribosyltransferase	
G2R0Y-3599-MONOMER	G2R0Y-3599		Uracil-DNA glycosylase, family 1	
G2R0Y-3600-MONOMER	G2R0Y-3600		Uracil-DNA glycosylase, family 1	
G2R0Y-3601-MONOMER	G2R0Y-3601		Xanthine-guanine phosphoribosyltransferase	
G2R0Y-3602-MONOMER	G2R0Y-3602		Xanthine-guanine phosphoribosyltransferase	
G2R0Y-3603-MONOMER	G2R0Y-3603		Adenine phosphoribosyltransferase	
G2R0Y-3604-MONOMER	G2R0Y-3604		Adenine phosphoribosyltransferase	
G2R0Y-3605-MONOMER	G2R0Y-3605		Xanthine/uracil/thiamine/ascorbate permease family protein	
G2R0Y-3606-MONOMER	G2R0Y-3606		Xanthine/uracil/thiamine/ascorbate permease family protein	
G2R0Y-3607-MONOMER	G2R0Y-3607		Riboflavin synthase eubacterial/eukaryotic	
G2R0Y-3608-MONOMER	G2R0Y-3608		Riboflavin synthase eubacterial/eukaryotic	
G2R0Y-3609-MONOMER	G2R0Y-3609		Methionine ABC transporter ATP-binding protein	
G2R0Y-3610-MONOMER	G2R0Y-3610		Methionine ABC transporter ATP-binding protein	
G2R0Y-3611-MONOMER	G2R0Y-3611		Methionine ABC transporter permease protein	
G2R0Y-3612-MONOMER	G2R0Y-3612		Methionine ABC transporter permease protein	
G2R0Y-3613-MONOMER	G2R0Y-3613		Methionine ABC transporter substrate-binding protein	
G2R0Y-3614-MONOMER	G2R0Y-3614		Methionine ABC transporter substrate-binding protein	
G2R0Y-3615-MONOMER	G2R0Y-3615		Free methionine-(R)-sulfoxide reductase, contains GAF domain	
G2R0Y-3616-MONOMER	G2R0Y-3616		Free methionine-(R)-sulfoxide reductase, contains GAF domain	
G2R0Y-3617-MONOMER	G2R0Y-3617		hypothetical protein	
G2R0Y-3618-MONOMER	G2R0Y-3618		hypothetical protein	
G2R0Y-3619-MONOMER	G2R0Y-3619		Fumarate hydratase class II	
G2R0Y-3620-MONOMER	G2R0Y-3620		Fumarate hydratase class II	
G2R0Y-3621-MONOMER	G2R0Y-3621		hypothetical protein	
G2R0Y-3622-MONOMER	G2R0Y-3622		hypothetical protein	
G2R0Y-3623-MONOMER	G2R0Y-3623		DnaA inactivator Hda (shorter homolog of DnaA)	
G2R0Y-3624-MONOMER	G2R0Y-3624		DnaA inactivator Hda (shorter homolog of DnaA)	
G2R0Y-3625-MONOMER	G2R0Y-3625		Putative permease often clustered with de novo purine synthesis	
G2R0Y-3626-MONOMER	G2R0Y-3626		Putative permease often clustered with de novo purine synthesis	
G2R0Y-3627-MONOMER	G2R0Y-3627		Phosphoribosylformylglycinamidine cyclo-ligase	
G2R0Y-3628-MONOMER	G2R0Y-3628		Phosphoribosylformylglycinamidine cyclo-ligase	
G2R0Y-3629-MONOMER	G2R0Y-3629		Phosphoribosylglycinamide formyltransferase	
G2R0Y-3630-MONOMER	G2R0Y-3630		Phosphoribosylglycinamide formyltransferase	
G2R0Y-3631-MONOMER	G2R0Y-3631		Deoxycytidine triphosphate deaminase	
G2R0Y-3632-MONOMER	G2R0Y-3632		Deoxycytidine triphosphate deaminase	
G2R0Y-3633-MONOMER	G2R0Y-3633		[4Fe-4S] cluster assembly scaffold protein Mrp (=ApbC)	
G2R0Y-3634-MONOMER	G2R0Y-3634		[4Fe-4S] cluster assembly scaffold protein Mrp (=ApbC)	
G2R0Y-3635-MONOMER	G2R0Y-3635			
G2R0Y-3636-MONOMER	G2R0Y-3636			
G2R0Y-3637-MONOMER	G2R0Y-3637		Precorrin-2 oxidase; Sirohydrochlorin ferrochelatase activity of CysG; Uroporphyrinogen-III methyltransferase	
G2R0Y-3638-MONOMER	G2R0Y-3638		Precorrin-2 oxidase; Sirohydrochlorin ferrochelatase activity of CysG; Uroporphyrinogen-III methyltransferase	
G2R0Y-3639-MONOMER	G2R0Y-3639		hypothetical protein	
G2R0Y-3640-MONOMER	G2R0Y-3640		hypothetical protein	
G2R0Y-3641-MONOMER	G2R0Y-3641		Pterin-4-alpha-carbinolamine dehydratase	
G2R0Y-3642-MONOMER	G2R0Y-3642		Pterin-4-alpha-carbinolamine dehydratase	
G2R0Y-3643-MONOMER	G2R0Y-3643		Aspartate aminotransferase	
G2R0Y-3644-MONOMER	G2R0Y-3644		Aspartate aminotransferase	
G2R0Y-3645-MONOMER	G2R0Y-3645		Xanthine-uracil permease	
G2R0Y-3646-MONOMER	G2R0Y-3646		Xanthine-uracil permease	
G2R0Y-3647-MONOMER	G2R0Y-3647		MATE efflux family protein	
G2R0Y-3648-MONOMER	G2R0Y-3648		MATE efflux family protein	
G2R0Y-3649-MONOMER	G2R0Y-3649		Protein yceI precursor	
G2R0Y-3650-MONOMER	G2R0Y-3650		Protein yceI precursor	
G2R0Y-3651-MONOMER	G2R0Y-3651		Cytochrome b561 homolog 2	
G2R0Y-3652-MONOMER	G2R0Y-3652		Cytochrome b561 homolog 2	
G2R0Y-3653-MONOMER	G2R0Y-3653		O-acetylhomoserine sulfhydrylase; O-succinylhomoserine sulfhydrylase	
G2R0Y-3654-MONOMER	G2R0Y-3654		O-acetylhomoserine sulfhydrylase; O-succinylhomoserine sulfhydrylase	
G2R0Y-3655-MONOMER	G2R0Y-3655		Amidophosphoribosyltransferase	
G2R0Y-3656-MONOMER	G2R0Y-3656		Amidophosphoribosyltransferase	
G2R0Y-3657-MONOMER	G2R0Y-3657		Colicin V production protein	
G2R0Y-3658-MONOMER	G2R0Y-3658		Colicin V production protein	
G2R0Y-3659-MONOMER	G2R0Y-3659		DedD protein	
G2R0Y-3660-MONOMER	G2R0Y-3660		DedD protein	
G2R0Y-3661-MONOMER	G2R0Y-3661		Dihydrofolate synthase; Folylpolyglutamate synthase	
G2R0Y-3662-MONOMER	G2R0Y-3662		Dihydrofolate synthase; Folylpolyglutamate synthase	
G2R0Y-3663-MONOMER	G2R0Y-3663		Acetyl-coenzyme A carboxyl transferase beta chain	
G2R0Y-3664-MONOMER	G2R0Y-3664		Acetyl-coenzyme A carboxyl transferase beta chain	
G2R0Y-3665-MONOMER	G2R0Y-3665		Tryptophan synthase alpha chain	
G2R0Y-3666-MONOMER	G2R0Y-3666		Tryptophan synthase alpha chain	
G2R0Y-3667-MONOMER	G2R0Y-3667		Tryptophan synthase beta chain	
G2R0Y-3668-MONOMER	G2R0Y-3668		Tryptophan synthase beta chain	
G2R0Y-3669-MONOMER	G2R0Y-3669		Phosphoribosylanthranilate isomerase	
G2R0Y-3670-MONOMER	G2R0Y-3670		Phosphoribosylanthranilate isomerase	
G2R0Y-3671-MONOMER	G2R0Y-3671		tRNA pseudouridine(38-40) synthase	
G2R0Y-3672-MONOMER	G2R0Y-3672		tRNA pseudouridine(38-40) synthase	
G2R0Y-3673-MONOMER	G2R0Y-3673		hypothetical protein	
G2R0Y-3674-MONOMER	G2R0Y-3674		hypothetical protein	
G2R0Y-3675-MONOMER	G2R0Y-3675			
G2R0Y-3676-MONOMER	G2R0Y-3676			
G2R0Y-3677-MONOMER	G2R0Y-3677		hypothetical protein	
G2R0Y-3678-MONOMER	G2R0Y-3678		hypothetical protein	
G2R0Y-3679-MONOMER	G2R0Y-3679		Overcoming lysogenization defect protein	
G2R0Y-3680-MONOMER	G2R0Y-3680		Overcoming lysogenization defect protein	
G2R0Y-3681-MONOMER	G2R0Y-3681		Aspartate-semialdehyde dehydrogenase	
G2R0Y-3682-MONOMER	G2R0Y-3682		Aspartate-semialdehyde dehydrogenase	
G2R0Y-3683-MONOMER	G2R0Y-3683		3-isopropylmalate dehydrogenase	
G2R0Y-3684-MONOMER	G2R0Y-3684		3-isopropylmalate dehydrogenase	
G2R0Y-3685-MONOMER	G2R0Y-3685		3-isopropylmalate dehydratase small subunit	
G2R0Y-3686-MONOMER	G2R0Y-3686		3-isopropylmalate dehydratase small subunit	
G2R0Y-3687-MONOMER	G2R0Y-3687		3-isopropylmalate dehydratase large subunit	
G2R0Y-3688-MONOMER	G2R0Y-3688		3-isopropylmalate dehydratase large subunit	
G2R0Y-3689-MONOMER	G2R0Y-3689		Transcriptional regulator, LysR family	
G2R0Y-3690-MONOMER	G2R0Y-3690		Transcriptional regulator, LysR family	
G2R0Y-3691-MONOMER	G2R0Y-3691			
G2R0Y-3692-MONOMER	G2R0Y-3692			
G2R0Y-3693-MONOMER	G2R0Y-3693			
G2R0Y-3694-MONOMER	G2R0Y-3694			
G2R0Y-3695-MONOMER	G2R0Y-3695		Serine acetyltransferase	
G2R0Y-3696-MONOMER	G2R0Y-3696		Serine acetyltransferase	
G2R0Y-3697-MONOMER	G2R0Y-3697		Metal-dependent phosphohydrolase	
G2R0Y-3698-MONOMER	G2R0Y-3698		Metal-dependent phosphohydrolase	
G2R0Y-3699-MONOMER	G2R0Y-3699		OsmC/Ohr family protein	
G2R0Y-3700-MONOMER	G2R0Y-3700		OsmC/Ohr family protein	
G2R0Y-3701-MONOMER	G2R0Y-3701		Gfa-like protein	
G2R0Y-3702-MONOMER	G2R0Y-3702		Gfa-like protein	
G2R0Y-3703-MONOMER	G2R0Y-3703		O-acetyl-ADP-ribose deacetylase	
G2R0Y-3704-MONOMER	G2R0Y-3704		O-acetyl-ADP-ribose deacetylase	
G2R0Y-3705-MONOMER	G2R0Y-3705			
G2R0Y-3706-MONOMER	G2R0Y-3706			
G2R0Y-3707-MONOMER	G2R0Y-3707		Permease of the drug/metabolite transporter (DMT) superfamily	
G2R0Y-3708-MONOMER	G2R0Y-3708		Permease of the drug/metabolite transporter (DMT) superfamily	
G2R0Y-3709-MONOMER	G2R0Y-3709		FIG002095: hypothetical protein	
G2R0Y-3710-MONOMER	G2R0Y-3710		FIG002095: hypothetical protein	
G2R0Y-3711-MONOMER	G2R0Y-3711		Leucyl-tRNA synthetase	
G2R0Y-3712-MONOMER	G2R0Y-3712		Leucyl-tRNA synthetase	
G2R0Y-3713-MONOMER	G2R0Y-3713			
G2R0Y-3714-MONOMER	G2R0Y-3714			
G2R0Y-3715-MONOMER	G2R0Y-3715		DNA polymerase III delta subunit	
G2R0Y-3716-MONOMER	G2R0Y-3716		DNA polymerase III delta subunit	
G2R0Y-3717-MONOMER	G2R0Y-3717		hypothetical protein	
G2R0Y-3718-MONOMER	G2R0Y-3718		hypothetical protein	
G2R0Y-3719-MONOMER	G2R0Y-3719		hypothetical protein	
G2R0Y-3720-MONOMER	G2R0Y-3720		hypothetical protein	
G2R0Y-3721-MONOMER	G2R0Y-3721		probable exported protein YPO3233	
G2R0Y-3722-MONOMER	G2R0Y-3722		probable exported protein YPO3233	
G2R0Y-3723-MONOMER	G2R0Y-3723		Na(+)-translocating NADH-quinone reductase subunit F	
G2R0Y-3724-MONOMER	G2R0Y-3724		Na(+)-translocating NADH-quinone reductase subunit F	
G2R0Y-3725-MONOMER	G2R0Y-3725		Na(+)-translocating NADH-quinone reductase subunit E	
G2R0Y-3726-MONOMER	G2R0Y-3726		Na(+)-translocating NADH-quinone reductase subunit E	
G2R0Y-3727-MONOMER	G2R0Y-3727		Na(+)-translocating NADH-quinone reductase subunit D	
G2R0Y-3728-MONOMER	G2R0Y-3728		Na(+)-translocating NADH-quinone reductase subunit D	
G2R0Y-3729-MONOMER	G2R0Y-3729		Na(+)-translocating NADH-quinone reductase subunit C	
G2R0Y-3730-MONOMER	G2R0Y-3730		Na(+)-translocating NADH-quinone reductase subunit C	
G2R0Y-3731-MONOMER	G2R0Y-3731		Na(+)-translocating NADH-quinone reductase subunit B	
G2R0Y-3732-MONOMER	G2R0Y-3732		Na(+)-translocating NADH-quinone reductase subunit B	
G2R0Y-3733-MONOMER	G2R0Y-3733		Na(+)-translocating NADH-quinone reductase subunit A	
G2R0Y-3734-MONOMER	G2R0Y-3734		Na(+)-translocating NADH-quinone reductase subunit A	
G2R0Y-3735-MONOMER	G2R0Y-3735		NADP-dependent glyceraldehyde-3-phosphate dehydrogenase	
G2R0Y-3736-MONOMER	G2R0Y-3736		NADP-dependent glyceraldehyde-3-phosphate dehydrogenase	
G2R0Y-3737-MONOMER	G2R0Y-3737		Transcription-repair coupling factor	
G2R0Y-3738-MONOMER	G2R0Y-3738		Transcription-repair coupling factor	
G2R0Y-3739-MONOMER	G2R0Y-3739		ErfK/YbiS/YcfS/YnhG family protein	
G2R0Y-3740-MONOMER	G2R0Y-3740		ErfK/YbiS/YcfS/YnhG family protein	
G2R0Y-3741-MONOMER	G2R0Y-3741		hypothetical protein	
G2R0Y-3742-MONOMER	G2R0Y-3742		hypothetical protein	
G2R0Y-3743-MONOMER	G2R0Y-3743		ErfK/YbiS/YcfS/YnhG family protein	
G2R0Y-3744-MONOMER	G2R0Y-3744		ErfK/YbiS/YcfS/YnhG family protein	
G2R0Y-3745-MONOMER	G2R0Y-3745			
G2R0Y-3746-MONOMER	G2R0Y-3746			
G2R0Y-3747-MONOMER	G2R0Y-3747		hypothetical protein	
G2R0Y-3748-MONOMER	G2R0Y-3748		hypothetical protein	
G2R0Y-3749-MONOMER	G2R0Y-3749		DNA topoisomerase I	
G2R0Y-3750-MONOMER	G2R0Y-3750		DNA topoisomerase I	
G2R0Y-3751-MONOMER	G2R0Y-3751		Poly(3-hydroxyalkanoate) synthetase	
G2R0Y-3752-MONOMER	G2R0Y-3752		Poly(3-hydroxyalkanoate) synthetase	
G2R0Y-3753-MONOMER	G2R0Y-3753		Transcriptional regulator, LysR family	
G2R0Y-3754-MONOMER	G2R0Y-3754		Transcriptional regulator, LysR family	
G2R0Y-3755-MONOMER	G2R0Y-3755		Lipoyl synthase	
G2R0Y-3756-MONOMER	G2R0Y-3756		Lipoyl synthase	
G2R0Y-3757-MONOMER	G2R0Y-3757		Octanoate-[acyl-carrier-protein]-protein-N-octano yltransferase	
G2R0Y-3758-MONOMER	G2R0Y-3758		Octanoate-[acyl-carrier-protein]-protein-N-octano yltransferase	
G2R0Y-3759-MONOMER	G2R0Y-3759		Proposed lipoate regulatory protein YbeD	
G2R0Y-3760-MONOMER	G2R0Y-3760		Proposed lipoate regulatory protein YbeD	
G2R0Y-3761-MONOMER	G2R0Y-3761		D-alanyl-D-alanine carboxypeptidase	
G2R0Y-3762-MONOMER	G2R0Y-3762		D-alanyl-D-alanine carboxypeptidase	
G2R0Y-3763-MONOMER	G2R0Y-3763		Septum-associated rare lipoprotein A	
G2R0Y-3764-MONOMER	G2R0Y-3764		Septum-associated rare lipoprotein A	
G2R0Y-3765-MONOMER	G2R0Y-3765		Membrane-bound lytic murein transglycosylase B	
G2R0Y-3766-MONOMER	G2R0Y-3766		Membrane-bound lytic murein transglycosylase B	
G2R0Y-3767-MONOMER	G2R0Y-3767		Rod shape-determining protein RodA	
G2R0Y-3768-MONOMER	G2R0Y-3768		Rod shape-determining protein RodA	
G2R0Y-3769-MONOMER	G2R0Y-3769		Peptidoglycan D,D-transpeptidase MrdA	
G2R0Y-3770-MONOMER	G2R0Y-3770		Peptidoglycan D,D-transpeptidase MrdA	
G2R0Y-3771-MONOMER	G2R0Y-3771		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase	
G2R0Y-3772-MONOMER	G2R0Y-3772		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase	
G2R0Y-3773-MONOMER	G2R0Y-3773		Ribosomal silencing factor RsfA	
G2R0Y-3774-MONOMER	G2R0Y-3774		Ribosomal silencing factor RsfA	
G2R0Y-3775-MONOMER	G2R0Y-3775		Nicotinate-nucleotide adenylyltransferase	
G2R0Y-3776-MONOMER	G2R0Y-3776		Nicotinate-nucleotide adenylyltransferase	
G2R0Y-3777-MONOMER	G2R0Y-3777		Gamma-glutamyl phosphate reductase	
G2R0Y-3778-MONOMER	G2R0Y-3778		Gamma-glutamyl phosphate reductase	
G2R0Y-3779-MONOMER	G2R0Y-3779		hypothetical protein	
G2R0Y-3780-MONOMER	G2R0Y-3780		hypothetical protein	
G2R0Y-3781-MONOMER	G2R0Y-3781			
G2R0Y-3782-MONOMER	G2R0Y-3782			
G2R0Y-3783-MONOMER	G2R0Y-3783		Transporter, LysE family	
G2R0Y-3784-MONOMER	G2R0Y-3784		Transporter, LysE family	
G2R0Y-3785-MONOMER	G2R0Y-3785		Flavin prenyltransferase UbiX	
G2R0Y-3786-MONOMER	G2R0Y-3786		Flavin prenyltransferase UbiX	
G2R0Y-3787-MONOMER	G2R0Y-3787		UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-me so-diaminopimelate ligase	
G2R0Y-3788-MONOMER	G2R0Y-3788		UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-me so-diaminopimelate ligase	
G2R0Y-3789-MONOMER	G2R0Y-3789		Glutaredoxin	
G2R0Y-3790-MONOMER	G2R0Y-3790		Glutaredoxin	
G2R0Y-3791-MONOMER	G2R0Y-3791		Dipeptide ABC transporter, substrate-binding protein DppA (TC 3.A.1.5.2)	
G2R0Y-3792-MONOMER	G2R0Y-3792		Dipeptide ABC transporter, substrate-binding protein DppA (TC 3.A.1.5.2)	
G2R0Y-3793-MONOMER	G2R0Y-3793		ABC transporter, permease protein 1 (cluster 5, nickel/peptides/opines)	
G2R0Y-3794-MONOMER	G2R0Y-3794		ABC transporter, permease protein 1 (cluster 5, nickel/peptides/opines)	
G2R0Y-3795-MONOMER	G2R0Y-3795		Dipeptide ABC transporter, permease protein DppC (TC 3.A.1.5.2)	
G2R0Y-3796-MONOMER	G2R0Y-3796		Dipeptide ABC transporter, permease protein DppC (TC 3.A.1.5.2)	
G2R0Y-3797-MONOMER	G2R0Y-3797		ABC transporter, ATP-binding protein (cluster 5, nickel/peptides/opines)	
G2R0Y-3798-MONOMER	G2R0Y-3798		ABC transporter, ATP-binding protein (cluster 5, nickel/peptides/opines)	
G2R0Y-3799-MONOMER	G2R0Y-3799		Dipeptide ABC transporter, ATP-binding protein DppF (TC 3.A.1.5.2)	
G2R0Y-3800-MONOMER	G2R0Y-3800		Dipeptide ABC transporter, ATP-binding protein DppF (TC 3.A.1.5.2)	
G2R0Y-3801-MONOMER	G2R0Y-3801		Transcriptional regulator, LysR family	
G2R0Y-3802-MONOMER	G2R0Y-3802		Transcriptional regulator, LysR family	
G2R0Y-3803-MONOMER	G2R0Y-3803		Xaa-Pro dipeptidase PepQ	
G2R0Y-3804-MONOMER	G2R0Y-3804		Xaa-Pro dipeptidase PepQ	
G2R0Y-3805-MONOMER	G2R0Y-3805			
G2R0Y-3806-MONOMER	G2R0Y-3806			
G2R0Y-3807-MONOMER	G2R0Y-3807			
G2R0Y-3808-MONOMER	G2R0Y-3808			
G2R0Y-3809-MONOMER	G2R0Y-3809		2,3-butanediol dehydrogenase, R-alcohol forming, (R)- and (S)-acetoin-specific	
G2R0Y-3810-MONOMER	G2R0Y-3810		2,3-butanediol dehydrogenase, R-alcohol forming, (R)- and (S)-acetoin-specific	
G2R0Y-3811-MONOMER	G2R0Y-3811		Flavin-containing monooxygenase	
G2R0Y-3812-MONOMER	G2R0Y-3812		Flavin-containing monooxygenase	
G2R0Y-3813-MONOMER	G2R0Y-3813		Transcriptional activator of acetoin dehydrogenase operon AcoR	
G2R0Y-3814-MONOMER	G2R0Y-3814		Transcriptional activator of acetoin dehydrogenase operon AcoR	
G2R0Y-3815-MONOMER	G2R0Y-3815		Death on curing protein, Doc toxin	
G2R0Y-3816-MONOMER	G2R0Y-3816		Death on curing protein, Doc toxin	
G2R0Y-3817-MONOMER	G2R0Y-3817			
G2R0Y-3818-MONOMER	G2R0Y-3818			
G2R0Y-3819-MONOMER	G2R0Y-3819		ATPase associated with various cellular activities, AAA_5	
G2R0Y-3820-MONOMER	G2R0Y-3820		ATPase associated with various cellular activities, AAA_5	
G2R0Y-3821-MONOMER	G2R0Y-3821		Thioredoxin reductase	
G2R0Y-3822-MONOMER	G2R0Y-3822		Thioredoxin reductase	
G2R0Y-3823-MONOMER	G2R0Y-3823			
G2R0Y-3824-MONOMER	G2R0Y-3824			
G2R0Y-3825-MONOMER	G2R0Y-3825		Cobyric acid synthase	
G2R0Y-3826-MONOMER	G2R0Y-3826		Cobyric acid synthase	
G2R0Y-3827-MONOMER	G2R0Y-3827		ADA regulatory protein; Methylated-DNA--protein-cysteine methyltransferase	
G2R0Y-3828-MONOMER	G2R0Y-3828		ADA regulatory protein; Methylated-DNA--protein-cysteine methyltransferase	
G2R0Y-3829-MONOMER	G2R0Y-3829		Glutaminase	
G2R0Y-3830-MONOMER	G2R0Y-3830		Glutaminase	
G2R0Y-3831-MONOMER	G2R0Y-3831		Aspartate racemase	
G2R0Y-3832-MONOMER	G2R0Y-3832		Aspartate racemase	
G2R0Y-3833-MONOMER	G2R0Y-3833		Transporter, LysE family	
G2R0Y-3834-MONOMER	G2R0Y-3834		Transporter, LysE family	
G2R0Y-3835-MONOMER	G2R0Y-3835		Transcriptional regulator, AraC family	
G2R0Y-3836-MONOMER	G2R0Y-3836		Transcriptional regulator, AraC family	
G2R0Y-3837-MONOMER	G2R0Y-3837			
G2R0Y-3838-MONOMER	G2R0Y-3838			
G2R0Y-3839-MONOMER	G2R0Y-3839		Putative stomatin/prohibitin-family membrane protease subunit aq_911	
G2R0Y-3840-MONOMER	G2R0Y-3840		Putative stomatin/prohibitin-family membrane protease subunit aq_911	
G2R0Y-3841-MONOMER	G2R0Y-3841		Putative membrane-bound ClpP-class protease associated with aq_911	
G2R0Y-3842-MONOMER	G2R0Y-3842		Putative membrane-bound ClpP-class protease associated with aq_911	
G2R0Y-3843-MONOMER	G2R0Y-3843			
G2R0Y-3844-MONOMER	G2R0Y-3844			
G2R0Y-3845-MONOMER	G2R0Y-3845		Lysophospholipase	
G2R0Y-3846-MONOMER	G2R0Y-3846		Lysophospholipase	
G2R0Y-3847-MONOMER	G2R0Y-3847		Hydrolase, HAD superfamily	
